"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Order"	"Dataset"	"Comparison"	"Author"
"DAP3_2534"	0.96078591982386	0.87081476081203	-0.162771205082998	-6.01326739354464	-0.021508359456643	"CPXM1"	"carboxypeptidase X (M14 family), member 1"	5568	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_4150"	0.96078591982386	0.871106971853384	-0.16239975508871	-6.01332452760687	-0.0158756530825528	"CEBPA"	"CCAAT/enhancer binding protein (C/EBP), alpha"	5569	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5933"	0.96078591982386	0.87112441068177	-0.162377588079617	-6.01332793306798	-0.0170684430512047	"CGREF1"	"cell growth regulator with EF-hand domain 1"	5570	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2630"	0.96078591982386	0.871213627308562	0.162264183446291	-6.01334534786158	0.0130235109717987	"CLIC1"	"chloride intracellular channel 1"	5571	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0601"	0.96078591982386	0.871337751506925	-0.162106410742034	-6.01336955573001	-0.00919958202716664	"IDH1"	"isocitrate dehydrogenase 1 (NADP+), soluble"	5572	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0715"	0.960922856600884	0.871658143599198	0.16169918309539	-6.01343192992517	0.0144075235109717	"SCGB2A1"	"secretoglobin, family 2A, member 1"	5573	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3014"	0.960922856600884	0.871786307128416	-0.161536291068733	-6.01345683583132	-0.0340120167189202	"MYH6"	"myosin, heavy chain 6, cardiac muscle, alpha (cardiomyopathy, hypertrophic 1)"	5574	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5550"	0.960922856600884	0.872008581226056	-0.161253797508678	-6.01349996909918	-0.00598589341692524	"NDUFV2"	"NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa"	5575	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1285"	0.960922856600884	0.872293728450857	0.16089141586522	-6.01355518976789	0.00980929989550816	"TPX2"	"TPX2, microtubule-associated, homolog (Xenopus laevis)"	5576	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3936"	0.960922856600884	0.872362927679618	0.160803476667478	-6.01356857144572	0.0121509926854717	"MVK"	"mevalonate kinase (mevalonic aciduria)"	5577	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2322"	0.960922856600884	0.8724003408398	0.160755932101089	-6.01357580323983	0.024411703239295	"KRT81"	"keratin 81"	5578	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2195"	0.96114132647591	0.872755120509294	0.160305096940044	-6.01364427152399	0.0147016718913306	"ZBED1"	"zinc finger, BED-type containing 1"	5579	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0119"	0.961591838242281	0.873320712466134	-0.159586440283802	-6.01375301634387	-0.011838557993725	"HLA-DMA"	"major histocompatibility complex, class II, DM alpha"	5580	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5348"	0.961881337991368	0.873740193250297	0.159053489924001	-6.01383334521382	0.00886050156739771	"FOXA1"	"forkhead box A1"	5581	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0427"	0.962011089093559	0.874354490709844	0.158273106717316	-6.01395048365138	0.0129273772204801	"RAB38"	"RAB38, member RAS oncogene family"	5582	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4036"	0.962011089093559	0.874528493614885	-0.158052076770727	-6.01398355639184	-0.0116394984326096	"NDUFB5"	"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa"	5583	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2838"	0.962011089093559	0.874680489554241	-0.157859007861268	-6.01401240750739	-0.0180047021943626	"CARS"	"cysteinyl-tRNA synthetase"	5584	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5375"	0.962011089093559	0.8747013795804	0.157832473307695	-6.01401636992372	0.0122899686520377	"OR2H1"	"olfactory receptor, family 2, subfamily H, member 1"	5585	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2192"	0.962011089093559	0.874760194103989	-0.157757767579468	-6.01402752218542	-0.00893051201671824	"TMEM11"	"transmembrane protein 11"	5586	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1799"	0.962011089093559	0.874937759918637	-0.157532230287897	-6.01406115894222	-0.0109764890282111	"FOXJ3"	"forkhead box J3"	5587	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1044"	0.962011089093559	0.874954096005014	-0.157511481221228	-6.01406425105273	-0.0152518286311381	"MTHFD2"	"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase"	5588	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4232"	0.962094624667542	0.875264375862602	0.157117396223568	-6.01412290188948	0.0116750261232959	"TK2"	"thymidine kinase 2, mitochondrial"	5589	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1228"	0.962094624667542	0.875353331563072	-0.157004418522605	-6.01413968902861	-0.0140940438871482	"AMACR"	"alpha-methylacyl-CoA racemase"	5590	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4278"	0.962094624667542	0.875502128060384	-0.156815444839006	-6.01416774127815	-0.01156896551724	"OGG1"	"8-oxoguanine DNA glycosylase"	5591	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5095"	0.962094624667542	0.875894829972388	-0.156316734750045	-6.01424161023494	-0.00757053291535748	"FBP2"	"fructose-1,6-bisphosphatase 2"	5592	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1225"	0.962094624667542	0.875923431512289	-0.156280413874165	-6.01424698089389	-0.0255862068965484	"HTR6"	"5-hydroxytryptamine (serotonin) receptor 6"	5593	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5759"	0.962094624667542	0.876010890778423	0.156169351307003	-6.01426339564092	0.0136656217345728	"HMGCS1"	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)"	5594	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2318"	0.962094624667542	0.876126208498518	0.156022914866168	-6.01428502071747	0.0116865203761787	"TYR"	"tyrosinase (oculocutaneous albinism IA)"	5595	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_3484"	0.962309227046856	0.876478260832391	-0.155575881250813	-6.01435091116423	-0.00695193312434839	"ILKAP"	"integrin-linked kinase-associated serine/threonine phosphatase 2C"	5596	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0971"	0.962461262929063	0.87678286955048	0.155189116386111	-6.01440776579205	0.0120015673981229	"PRPSAP2"	"phosphoribosyl pyrophosphate synthetase-associated protein 2"	5597	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_4229"	0.962461262929063	0.87714657296703	0.154727348871187	-6.01447546053616	0.00610397074190772	"GTF3C1"	"general transcription factor IIIC, polypeptide 1, alpha 220kDa"	5598	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1795"	0.962461262929063	0.877190875930702	-0.154671102916015	-6.01448369236789	-0.00968234064786877	"TACSTD1"	"tumor-associated calcium signal transducer 1"	5599	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2168"	0.962461262929063	0.877274014315322	-0.154565553788808	-6.01449913184936	-0.008977533960282	"HSBP1"	"heat shock factor binding protein 1"	5600	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5330"	0.962461262929063	0.877416657037152	0.154384464388912	-6.01452559663744	0.0231703239289445	"SERPINA1"	"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1"	5601	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1600"	0.962461262929063	0.877717483944124	0.154002571861672	-6.01458130553708	0.0117706374085689	"LYN"	"v-yes-1 Yamaguchi sarcoma viral related oncogene homolog"	5602	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5599"	0.962461262929063	0.877757579132207	-0.15395167368749	-6.0145887199337	-0.00585057471266026	"CST3"	"cystatin C (amyloid angiopathy and cerebral hemorrhage)"	5603	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2230"	0.962461262929063	0.87811585701808	-0.153496881492829	-6.0146548612754	-0.013612852664572	"HAGH"	"hydroxyacylglutathione hydrolase"	5604	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1746"	0.962461262929063	0.878163619661963	0.153436254768332	-6.01466366356294	0.0180114942528729	"KLK1"	"kallikrein 1"	5605	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5508"	0.962461262929063	0.878183242184298	0.153411347407165	-6.01466727881135	0.0224393939393863	"P2RY2"	"purinergic receptor P2Y, G-protein coupled, 2"	5606	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_1799"	0.962559374847873	0.878570678725722	0.152919583997176	-6.01473853701707	0.0166839080459784	"IGF2"	"insulin-like growth factor 2 (somatomedin A)"	5607	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4919"	0.962559374847873	0.878811231070037	-0.152614275665258	-6.01478266214936	-0.0259550679205827	"FFAR2"	"free fatty acid receptor 2"	5608	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_3841"	0.962559374847873	0.878910185836048	0.152488686710996	-6.01480078748228	0.00877690700104949	"ADAM9"	"ADAM metallopeptidase domain 9 (meltrin gamma)"	5609	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0172"	0.962559374847873	0.879013059865609	0.152358126161722	-6.01481961451231	0.0158030303030312	"AKT1"	"v-akt murine thymoma viral oncogene homolog 1"	5610	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5508"	0.962559374847873	0.879129617673049	0.152210202264059	-6.01484092588076	0.0137215256008485	"ATP4B"	"ATPase, H+/K+ exchanging, beta polypeptide"	5611	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2501"	0.962559374847873	0.879212762312217	0.152104685170861	-6.01485611506104	0.0115621734587155	"LYPD3"	"LY6/PLAUR domain containing 3"	5612	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_3440"	0.962694631487211	0.879492995855748	-0.151749059249558	-6.01490722983377	-0.0120073145245581	"PECAM1"	"platelet/endothelial cell adhesion molecule (CD31 antigen)"	5613	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0341"	0.96287006850093	0.879809987722042	0.151346808972354	-6.01496490183043	0.0150721003134766	"DOK1"	"docking protein 1, 62kDa (downstream of tyrosine kinase 1)"	5614	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_6136"	0.962941510924945	0.880036741988021	-0.151059081758871	-6.01500606037183	-0.0087251828631203	"RIOK3"	"RIO kinase 3 (yeast)"	5615	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_2930"	0.962941510924945	0.880188724829832	-0.150866238610653	-6.01503360219309	-0.0253965517241355	"CDK5"	"cyclin-dependent kinase 5"	5616	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5567"	0.96296665180458	0.880371179989977	0.150634738152885	-6.01506661858323	0.0122868338557964	"IL4R"	"interleukin 4 receptor"	5617	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0209"	0.96296665180458	0.880675159343521	0.150249064882811	-6.01512151038812	0.00906321839080526	"ID2"	"inhibitor of DNA binding 2, dominant negative helix-loop-helix protein"	5618	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1885"	0.96296665180458	0.880681903725575	-0.150240508214452	-6.01512272663957	-0.0114294670846551	"EPHB4"	"EPH receptor B4"	5619	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5157"	0.962997444758707	0.880866803311187	0.150005928465055	-6.01515604301109	0.00914106583074492	"CLSTN1"	"calsyntenin 1"	5620	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1629"	0.963189933006531	0.881199644112909	0.149583678444465	-6.01521588222768	0.0166776384535048	"TTYH2"	"tweety homolog 2 (Drosophila)"	5621	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1645"	0.963230502022373	0.881572847319754	0.149110255505999	-6.01528277287414	0.00739393939394084	"IL5"	"interleukin 5 (colony-stimulating factor, eosinophil)"	5622	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4234"	0.963230502022373	0.88177722942283	-0.148851002991684	-6.01531931321952	-0.0101630094043923	"ACP1"	"acid phosphatase 1, soluble"	5623	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_4118"	0.963230502022373	0.882127335523205	-0.148406927312296	-6.01538175574783	-0.00766353187042412	"ANXA13"	"annexin A13"	5624	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1009"	0.963230502022373	0.882215731784534	0.148294809863051	-6.01539749135381	0.00963793103449184	"BET1"	"BET1 homolog (S. cerevisiae)"	5625	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5768"	0.963230502022373	0.8823479347529	-0.148127133641802	-6.01542100240632	-0.0131530825496409	"LPL"	"lipoprotein lipase"	5626	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0587"	0.963230502022373	0.882445847789607	0.148002950863871	-6.01543839779808	0.0302466039707365	"GRM1"	"glutamate receptor, metabotropic 1"	5627	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3824"	0.963230502022373	0.882488780828909	-0.147948499755704	-6.01544602065116	-0.0095788923719855	"AKT3"	"v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)"	5628	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_2930"	0.963230502022373	0.882895578040102	0.147432588874731	-6.01551810614309	0.0110041797283245	"PSME1"	"proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)"	5629	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_3924"	0.963230502022373	0.882972599346637	0.147334912873451	-6.01553172554734	0.0173923719958236	"SLC4A1"	"solute carrier family 4, anion exchanger, member 1 (erythrocyte membrane protein band 3, Diego blood group)"	5630	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0585"	0.963230502022373	0.88324997834564	-0.146983161220565	-6.01558069709466	-0.0163955067920512	"NAGA"	"N-acetylgalactosaminidase, alpha-"	5631	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2160"	0.963230502022373	0.883309040652979	0.146908265102815	-6.01559110916445	0.0123928944618665	"MZF1"	"myeloid zinc finger 1"	5632	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4991"	0.963230502022373	0.883337380056047	0.146872328580455	-6.01559610318155	0.0198625914315596	"KRT85"	"keratin 85"	5633	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1265"	0.963230502022373	0.883385994720634	-0.146810681924922	-6.01560466723251	-0.00853134796239097	"IHPK1"	"inositol hexaphosphate kinase 1"	5634	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2732"	0.963230502022373	0.883431620914074	0.146752825360544	-6.01561270148793	0.0144153605015624	"NAIP"	"NLR family, apoptosis inhibitory protein"	5635	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_3349"	0.963298509328256	0.883650781017912	0.146474924961867	-6.01565124801402	0.0136750261233072	"MTX2"	"metaxin 2"	5636	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5716"	0.963421355259568	0.883920276627309	-0.146133213463065	-6.01569854540097	-0.00311807732499148	"ACTB"	"actin, beta"	5637	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4206"	0.963583751212096	0.884226105034798	0.14574545391817	-6.01575208266561	0.00960501567396932	"KIF11"	"kinesin family member 11"	5638	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1191"	0.964136808012195	0.884890537171349	0.144903096745473	-6.01586789533096	0.0235256008359528	"GIPR"	"gastric inhibitory polypeptide receptor"	5639	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1256"	0.964230823892621	0.88513376412018	0.144594763067259	-6.01591011921777	0.0207570532915398	"KRT76"	"keratin 76"	5640	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_4270"	0.964372068785261	0.885578451672717	0.1440310776671	-6.01598707904601	0.0133469174503649	"IFITM3"	"interferon induced transmembrane protein 3 (1-8U)"	5641	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0460"	0.964372068785261	0.88575352259327	0.143809170589444	-6.01601729351393	0.0196300940438885	"MYF6"	"myogenic factor 6 (herculin)"	5642	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2910"	0.964372068785261	0.885956742647959	-0.143551592641559	-6.01605230645036	-0.0127335423197561	"PER2"	"period homolog 2 (Drosophila)"	5643	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_1799"	0.964372068785261	0.886239557476231	-0.143193145578288	-6.01610092623324	-0.00983176593521407	"EEA1"	"early endosome antigen 1"	5644	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_0861"	0.964372068785261	0.886439144979605	-0.142940194162387	-6.01613516343418	-0.0132884012539165	"THBS2"	"thrombospondin 2"	5645	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_3420"	0.964372068785261	0.886569603053492	0.14277486034224	-6.01615750880652	0.00530250783699415	"CCT4"	"chaperonin containing TCP1, subunit 4 (delta)"	5646	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5915"	0.964372068785261	0.886611805962748	-0.142721376041881	-6.01616473183833	-0.0176311389759647	"ITGAD"	"integrin, alpha D"	5647	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_1661"	0.964372068785261	0.886922157443697	0.142328076113239	-6.0162177637158	0.00571891327063945	"TNP1"	"transition protein 1 (during histone to protamine replacement)"	5648	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4144"	0.964372068785261	0.886995392757309	-0.14223527023072	-6.01623025616239	-0.0100287356321811	"NETO2"	"neuropilin (NRP) and tolloid (TLL)-like 2"	5649	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4982"	0.964372068785261	0.887092327450775	-0.14211243370693	-6.01624677845582	-0.00439132706375389	"YME1L1"	"YME1-like 1 (S. cerevisiae)"	5650	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3056"	0.964372068785261	0.887120100354582	-0.142077240027673	-6.01625150959893	-0.0113479623824393	"LRBA"	"LPS-responsive vesicle trafficking, beach and anchor containing"	5651	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_5719"	0.964372068785261	0.887146961714566	-0.142043201619992	-6.01625608432252	-0.0107758620689609	"PRMT5"	"protein arginine methyltransferase 5"	5652	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_2037"	0.964427763511606	0.887477078513156	-0.141624894867538	-6.01631221478395	-0.00756060606061304	"TGFBRAP1"	"transforming growth factor, beta receptor associated protein 1"	5653	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5250"	0.964427763511606	0.887516357420114	0.141575124346538	-6.01631888221935	0.0140616509926854	"SLC5A6"	"solute carrier family 5 (sodium-dependent vitamin transporter), member 6"	5654	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5133"	0.964427763511606	0.887669108505555	-0.141381575942542	-6.01634478837574	-0.0119623824451303	"TRPV6"	"transient receptor potential cation channel, subfamily V, member 6"	5655	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_0696"	0.964434491001423	0.887982203175869	-0.140984875404753	-6.01639777538744	-0.021679728317654	"GATA1"	"GATA binding protein 1 (globin transcription factor 1)"	5656	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_0240"	0.964434491001423	0.887989244074715	0.140975954626437	-6.01639896521814	0.0134963427377208	"G6PD"	"glucose-6-phosphate dehydrogenase"	5657	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_5985"	0.964523220123384	0.888227926344093	0.140673552219366	-6.01643925435329	0.0194012539184971	"CD3D"	"CD3d molecule, delta (CD3-TCR complex)"	5658	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5885"	0.964547414948737	0.88855341910842	0.140261184633685	-6.01649405476618	0.0121196447230876	"ECM1"	"extracellular matrix protein 1"	5659	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3695"	0.964547414948737	0.88856418759926	-0.140247542415471	-6.01649586496111	-0.0112591431556925	"PSMA6"	"proteasome (prosome, macropain) subunit, alpha type, 6"	5660	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1331"	0.96465556986088	0.88897894064552	-0.139722126432287	-6.01656544879474	-0.00482183908046885	"PEBP1"	"phosphatidylethanolamine binding protein 1"	5661	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5884"	0.96465556986088	0.889022353374722	0.139667132712796	-6.01657271682992	0.0109644723093041	"MAP4K2"	"mitogen-activated protein kinase kinase kinase kinase 2"	5662	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_4317"	0.96465556986088	0.889222313382452	-0.139413835872768	-6.0166061559071	-0.0117800417972891	"NSMAF"	"neutral sphingomyelinase (N-SMase) activation associated factor"	5663	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_5700"	0.96465556986088	0.889311084286734	0.139301389317265	-6.01662098112969	0.0106055381400232	"LMO4"	"LIM domain only 4"	5664	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_1080"	0.96465556986088	0.889578245502161	-0.138962985506049	-6.01666552493638	-0.0129174503657215	"PDGFB"	"platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)"	5665	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP3_2065"	0.96465556986088	0.889723923136091	-0.138778467448446	-6.01668976725586	-0.00698589341694067	"JUP"	"junction plakoglobin"	5666	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP2_3144"	0.96465556986088	0.88976287669297	-0.138729128937226	-6.01669624398243	-0.0194472309299858	"CD1C"	"CD1c molecule"	5667	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_4157"	0.964859288323684	0.890160348688278	-0.138225710908362	-6.01676219666932	-0.0121964472309255	"GSS"	"glutathione synthetase"	5668	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP4_5058"	0.964859288323684	0.890264860922357	0.138093346813288	-6.0167794978582	0.0131410658307303	"TACR3"	"tachykinin receptor 3"	5669	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
"DAP1_3910"	0.965205670029921	0.890741560720972	0.137489640234919	-6.01685819761463	0.00737304075235201	"OR1E1"	"olfactory receptor, family 1, subfamily E, member 1"	5670	"GSE16560"	"Lethal vs. Indolent"	"Sboner"
